"","Lat","Lon","StudyID","UniqueLakeName","optional"
"589",39.92,-85.96,"797","L1521",TRUE
"590",40.1,-86.04,"797","L1572",TRUE
"591",45.21,-92.57,"809","L4968",TRUE
"592",48.02,21.18,"811","L7686",TRUE
"593",1.25,103.81,"814","L0158",TRUE
"594",1.41,110.15,"814","L0159",TRUE
"595",3.11,101.58,"814","L0165",TRUE
"596",3.23,101.65,"814","L0166",TRUE
"597",3.45,101.68,"814","L0167",TRUE
"598",3.55,101.65,"814","L0169",TRUE
"599",11.13,7.7,"815","L0229",TRUE
"600",10.63,7.7,"815","L0229",TRUE
"601",11.13,7.72,"815","L0230",TRUE
"602",11.2,7.6,"815","L0232",TRUE
"603",11.2,7.63,"815","L0233",TRUE
"604",-35.6,-58,"821","L0043",TRUE
"605",32.49,111.49,"823","L0486",TRUE
"606",12.03,37.3,"828","L0235",TRUE
"607",24.67,102.6,"829","L0280",TRUE
"608",30.42,117.27,"829","L0378",TRUE
"609",30.92,119.85,"829","L0402",TRUE
"610",43.2,-87.67,"831","L2711",TRUE
"611",-35.7,-57.92,"844","L0040",TRUE
"612",-35.58,-57.92,"844","L0045",TRUE
"613",-21.65,-43.39,"856","L0081",TRUE
"614",-21.64,-43.4,"856","L0081",TRUE
"615",-21.66,-43.39,"856","L0081",TRUE
"616",-21.67,-43.39,"856","L0081",TRUE
"617",-21.68,-43.4,"856","L0081",TRUE
"618",31.26,120.21,"858","L0402",TRUE
"619",-32.08,-52.17,"860","L0057",TRUE
"620",46.36,6.26,"866","L6248",TRUE
"621",14.69,-91.2,"876","L0241",TRUE
"622",14.74,-91.17,"876","L0241",TRUE
"623",14.67,-91.23,"876","L0241",TRUE
"624",27.39,119.5,"888","L0302",TRUE
"625",45.15,2.83,"947","L4869",TRUE
"626",45.22,2.87,"947","L4974",TRUE
"627",45.47,3.44,"947","L5322",TRUE
"628",45.5,2.85,"947","L5343",TRUE
"629",45.52,3.91,"947","L5355",TRUE
"630",45.53,2.68,"947","L5368",TRUE
"631",45.54,3.73,"947","L5379",TRUE
"632",45.56,2.94,"947","L5397",TRUE
"633",45.6,2.74,"947","L5441",TRUE
"634",45.62,3.56,"947","L5465",TRUE
"635",45.66,2.98,"947","L5492",TRUE
"636",45.66,2.72,"947","L5494",TRUE
"637",45.74,3.22,"947","L5553",TRUE
"638",45.74,3.6,"947","L5556",TRUE
"639",45.84,2.84,"947","L5662",TRUE
"640",45.88,3.69,"947","L5725",TRUE
"641",45.89,3.6,"947","L5734",TRUE
"642",45.91,2.75,"947","L5762",TRUE
"643",45.97,2.99,"947","L5855",TRUE
"644",40.53,-84.49,"952","L1694",TRUE
"645",42.69,-76.69,"960","L3043",TRUE
"646",40.76,21.09,"974","L1770",TRUE
"647",29.13,116.28,"979","L0344",TRUE
"648",28.11,112.5,"983","L0318",TRUE
"649",36.84,100.19,"983","L0833",TRUE
"650",39.94,116.39,"983","L1527",TRUE
"651",39.94,117.37,"983","L1528",TRUE
"652",39.99,116.32,"983","L1547",TRUE
"653",39.99,116.27,"983","L1549",TRUE
"654",43.96,125.85,"983","L3679",TRUE
"655",39.75,32.77,"989","L1445",TRUE
"656",22.81,108.35,"1009","L0264",TRUE
"657",23.15,113.28,"1009","L0266",TRUE
"658",23.58,103.3,"1009","L0267",TRUE
"659",27.48,120.28,"1009","L0303",TRUE
"660",28.51,116.36,"1009","L0324",TRUE
"661",29,116.42,"1009","L0344",TRUE
"662",29.21,112.91,"1009","L0350",TRUE
"663",29.97,116.14,"1009","L0365",TRUE
"664",30.34,114.5,"1009","L0371",TRUE
"665",30.43,114.24,"1009","L0379",TRUE
"666",30.51,114.1,"1009","L0383",TRUE
"667",30.53,114.3,"1009","L0385",TRUE
"668",30.54,114.22,"1009","L0388",TRUE
"669",30.64,114.61,"1009","L0390",TRUE
"670",30.65,114.7,"1009","L0391",TRUE
"671",31.02,115.95,"1009","L0408",TRUE
"672",31.02,109.46,"1009","L0409",TRUE
"673",31.11,120.98,"1009","L0413",TRUE
"674",31.43,120.81,"1009","L0430",TRUE
"675",31.48,118.88,"1009","L0433",TRUE
"676",31.59,119.81,"1009","L0439",TRUE
"677",31.59,119.81,"1009","L0440",TRUE
"678",35.98,100.65,"1009","L0746",TRUE
"679",37.68,107.51,"1009","L0948",TRUE
"680",8.52,76.89,"1044","L0226",TRUE
"681",49.98,19.85,"1047","L7867",TRUE
"682",52.11,22.21,"1047","L7906",TRUE
"683",54.05,22.14,"1047","L8024",TRUE
"684",54.07,22.14,"1047","L8027",TRUE
"685",54.09,22.21,"1047","L8028",TRUE
"686",54.1,22.18,"1047","L8029",TRUE
"687",54.1,22.1,"1047","L8030",TRUE
"688",54.12,22.17,"1047","L8032",TRUE
"689",54.13,22.15,"1047","L8033",TRUE
"690",54.13,21.98,"1047","L8034",TRUE
"691",54.15,21.97,"1047","L8036",TRUE
"692",53.13,13.07,"1061","L7964",TRUE
"693",82.48,-62.5,"1079","L8486",TRUE
"694",40,119.2,"1147","L1552",TRUE
"695",33.57,35.69,"1159","L0558",TRUE
"696",24.67,102.6,"1172","L0280",TRUE
"697",-35.83,-57.88,"1220","L0038",TRUE
"698",36.67,-5.78,"1224","L0804",TRUE
"699",36.79,-5.78,"1224","L0825",TRUE
"700",18.4,-95.13,"1231","L0246",TRUE
"701",18.52,-95.38,"1231","L0248",TRUE
"702",18.55,-95.35,"1231","L0249",TRUE
"703",18.6,-95.33,"1231","L0250",TRUE
"704",18.65,-95.3,"1231","L0251",TRUE
"705",18.65,-95.23,"1231","L0252",TRUE
"706",-38.3,176.39,"1237","L0024",TRUE
"707",-38.29,176.5,"1237","L0025",TRUE
"708",-38.27,176.44,"1237","L0026",TRUE
"709",-38.2,176.42,"1237","L0027",TRUE
"710",-38.2,176.33,"1237","L0028",TRUE
"711",-38.17,176.36,"1237","L0029",TRUE
"712",-38.11,176.42,"1237","L0030",TRUE
"713",-38.1,176.28,"1237","L0031",TRUE
"714",-38.07,176.28,"1237","L0031",TRUE
"715",-38.06,176.59,"1237","L0032",TRUE
"716",-38.05,176.34,"1237","L0033",TRUE
"717",-38.04,176.36,"1237","L0033",TRUE
"718",-38.04,176.42,"1237","L0033",TRUE
"719",-38.02,176.53,"1237","L0034",TRUE
"720",34.23,-6.68,"1243","L0598",TRUE
"721",34.25,-6.67,"1243","L0598",TRUE
"722",34.25,-6.67,"1243","L0598",TRUE
"723",44.42,-79.33,"1246","L3852",TRUE
"724",42.6,140.79,"1257","L3003",TRUE
"725",-35.37,150.44,"1261","L0050",TRUE
"726",-34.52,150.84,"1261","L0052",TRUE
"727",55.38,40.18,"1283","L8079",TRUE
"728",55.96,28.52,"1283","L8106",TRUE
"729",60.25,37.67,"1283","L8208",TRUE
"730",31.51,120.19,"1285","L0402",TRUE
"731",31.5,120.13,"1285","L0402",TRUE
"732",31.48,120.19,"1285","L0402",TRUE
"733",31.44,120.18,"1285","L0402",TRUE
"734",31.4,120.14,"1285","L0402",TRUE
"735",31.41,120.18,"1285","L0402",TRUE
"736",31.45,120.02,"1285","L0402",TRUE
"737",31.4,120.02,"1285","L0402",TRUE
"738",31.32,119.95,"1285","L0402",TRUE
"739",31.31,120.05,"1285","L0402",TRUE
"740",31.34,120.16,"1285","L0402",TRUE
"741",31.35,120.24,"1285","L0402",TRUE
"742",31.44,120.32,"1285","L0402",TRUE
"743",31.25,120.17,"1285","L0402",TRUE
"744",31.19,120.02,"1285","L0402",TRUE
"745",31.11,119.96,"1285","L0402",TRUE
"746",31.12,120.14,"1285","L0402",TRUE
"747",30.96,120.12,"1285","L0402",TRUE
"748",30.99,120.19,"1285","L0402",TRUE
"749",31.01,120.23,"1285","L0402",TRUE
"750",31.17,120.33,"1285","L0402",TRUE
"751",31.18,120.4,"1285","L0402",TRUE
"752",31.1,120.33,"1285","L0402",TRUE
"753",30.98,120.32,"1285","L0402",TRUE
"754",31.39,120.29,"1285","L0402",TRUE
"755",-23.57,-46.63,"1287","L0076",TRUE
"756",32.74,-85.83,"1289","L0503",TRUE
"757",24.02,32.88,"1297","L0270",TRUE
"758",39.03,33.08,"1301","L1219",TRUE
"759",58.83,27.11,"1302","L8140",TRUE
"760",58.81,27.37,"1302","L8140",TRUE
"761",58.59,27.44,"1302","L8140",TRUE
"762",58.44,27.28,"1302","L8140",TRUE
"763",58.23,27.49,"1302","L8140",TRUE
"764",58.79,27.53,"1302","L8140",TRUE
"765",58.73,27.44,"1302","L8140",TRUE
"766",58.77,27.73,"1302","L8140",TRUE
"767",58.58,27.63,"1302","L8140",TRUE
"768",58.09,27.69,"1302","L8140",TRUE
"769",58.09,27.89,"1302","L8140",TRUE
"770",57.99,27.99,"1302","L8140",TRUE
"771",57.91,28.1,"1302","L8140",TRUE
"772",58.45,27.43,"1302","L8140",TRUE
"773",58.12,27.58,"1302","L8140",TRUE
"774",58.42,27.61,"1302","L8140",TRUE
"775",58.92,27.23,"1302","L8140",TRUE
"776",58.38,27.43,"1302","L8140",TRUE
"777",58.33,27.48,"1302","L8140",TRUE
"778",23.98,117.55,"1314","L0269",TRUE
"779",24.07,117.28,"1314","L0271",TRUE
"780",24.15,117.75,"1314","L0273",TRUE
"781",24.27,117.87,"1314","L0274",TRUE
"782",24.5,118.17,"1314","L0277",TRUE
"783",24.67,118.02,"1314","L0279",TRUE
"784",24.7,118,"1314","L0281",TRUE
"785",24.77,118.35,"1314","L0282",TRUE
"786",24.8,118.13,"1314","L0283",TRUE
"787",24.85,118.43,"1314","L0284",TRUE
"788",24.9,118.35,"1314","L0285",TRUE
"789",42.2,-81.2,"1315","L2052",TRUE
"790",46.1,-95.74,"1319","L5998",TRUE
"791",43.37,-78.01,"1320","L3277",TRUE
"792",36.6,-118.67,"1321","L0796",TRUE
"793",23.67,102.57,"1325","L0268",TRUE
"794",24.15,102.78,"1325","L0272",TRUE
"795",24.34,102.79,"1325","L0275",TRUE
"796",24.6,102.87,"1325","L0278",TRUE
"797",24.87,102.74,"1325","L0280",TRUE
"798",24.91,103,"1325","L0286",TRUE
"799",25.81,100.19,"1325","L0287",TRUE
"800",26.56,100.68,"1325","L0294",TRUE
"801",27.73,100.79,"1325","L0304",TRUE
"802",43.35,-77.51,"1340","L3277",TRUE
"803",44.95,-109.59,"1346","L4552",TRUE
"804",44.95,-109.54,"1346","L4554",TRUE
"805",44.97,-109.57,"1346","L4603",TRUE
"806",45.34,-110.04,"1346","L5161",TRUE
"807",47.37,-113.82,"1346","L7205",TRUE
"808",47.68,-113.95,"1346","L7505",TRUE
"809",39.85,-86.31,"1350","L1488",TRUE
"810",39.92,-85.94,"1350","L1517",TRUE
"811",40.11,-86.04,"1350","L1572",TRUE
"812",42.81,-79.9,"1355","L2052",TRUE
"813",41.68,-82.4,"1361","L2052",TRUE
"814",43.41,-78.21,"1365","L3277",TRUE
"815",43.33,-77.55,"1365","L3277",TRUE
"816",43.77,-76.35,"1365","L3277",TRUE
"817",41.25,-82.75,"1373","L2052",TRUE
"818",41.5,-82,"1373","L2052",TRUE
"819",42,-81.25,"1373","L2052",TRUE
"820",31.11,119.92,"1376","L0402",TRUE
"821",31.22,119.88,"1376","L0402",TRUE
"822",31.39,119.96,"1376","L0402",TRUE
"823",31.42,120.09,"1376","L0402",TRUE
"824",30.99,120.06,"1376","L0402",TRUE
"825",31.19,120.05,"1376","L0402",TRUE
"826",31.31,120.08,"1376","L0402",TRUE
"827",31.36,120.21,"1376","L0402",TRUE
"828",24.83,102.71,"1377","L0280",TRUE
"829",31.5,117.55,"1377","L0378",TRUE
"830",31.25,120.15,"1377","L0402",TRUE
"831",31.66,117.33,"1390","L0378",TRUE
"832",31.59,117.83,"1390","L0378",TRUE
"833",59.23,-97.89,"1391","L8173",TRUE
"834",59.27,-95.86,"1391","L8176",TRUE
"835",59.34,-97.52,"1391","L8178",TRUE
"836",59.41,-95.41,"1391","L8181",TRUE
"837",59.67,-95.43,"1391","L8190",TRUE
"838",59.73,-96.97,"1391","L8194",TRUE
"839",59.73,-96.96,"1391","L8195",TRUE
"840",59.79,-96.49,"1391","L8198",TRUE
"841",59.92,-96.51,"1391","L8202",TRUE
"842",59.93,-96.51,"1391","L8203",TRUE
"843",60.03,-97.28,"1391","L8205",TRUE
"844",60.15,-96.57,"1391","L8206",TRUE
"845",60.16,-96.21,"1391","L8207",TRUE
"846",60.21,-96.14,"1391","L8209",TRUE
"847",60.27,-95.62,"1391","L8211",TRUE
"848",60.44,-95.69,"1391","L8215",TRUE
"849",60.45,-95.7,"1391","L8216",TRUE
"850",61.15,-94.12,"1391","L8227",TRUE
"851",61.24,-94.19,"1391","L8228",TRUE
"852",61.24,-94.11,"1391","L8229",TRUE
"853",61.25,-94.16,"1391","L8230",TRUE
"854",61.25,-94.14,"1391","L8231",TRUE
"855",61.25,-94.12,"1391","L8232",TRUE
"856",61.26,-94.18,"1391","L8234",TRUE
"857",61.26,-94.15,"1391","L8235",TRUE
"858",61.26,-94.14,"1391","L8236",TRUE
"859",61.27,-94.24,"1391","L8237",TRUE
"860",61.27,-94.23,"1391","L8238",TRUE
"861",61.28,-94.32,"1391","L8239",TRUE
"862",61.28,-94.27,"1391","L8240",TRUE
"863",61.28,-94.23,"1391","L8241",TRUE
"864",61.28,-94.11,"1391","L8242",TRUE
"865",61.29,-94.38,"1391","L8243",TRUE
"866",61.29,-94.35,"1391","L8244",TRUE
"867",61.29,-94.13,"1391","L8245",TRUE
"868",61.31,-94.18,"1391","L8246",TRUE
"869",61.32,-94.49,"1391","L8247",TRUE
"870",61.32,-94.47,"1391","L8248",TRUE
"871",61.32,-94.46,"1391","L8249",TRUE
"872",62.84,-92.22,"1391","L8273",TRUE
"873",62.84,-92.18,"1391","L8274",TRUE
"874",62.85,-92.25,"1391","L8275",TRUE
"875",62.86,-92.29,"1391","L8276",TRUE
"876",62.86,-92.23,"1391","L8277",TRUE
"877",62.87,-92.25,"1391","L8278",TRUE
"878",62.87,-92.21,"1391","L8279",TRUE
"879",62.87,-92.19,"1391","L8280",TRUE
"880",62.87,-92.18,"1391","L8281",TRUE
"881",62.87,-92.17,"1391","L8282",TRUE
"882",62.89,-92.2,"1391","L8283",TRUE
"883",62.89,-92.18,"1391","L8284",TRUE
"884",62.9,-92.28,"1391","L8285",TRUE
"885",62.9,-92.21,"1391","L8286",TRUE
"886",62.91,-92.22,"1391","L8287",TRUE
"887",62.91,-92.16,"1391","L8288",TRUE
"888",62.92,-92.23,"1391","L8289",TRUE
"889",62.92,-92.18,"1391","L8290",TRUE
"890",62.92,-92.16,"1391","L8291",TRUE
"891",63.59,-68.75,"1391","L8308",TRUE
"892",63.76,-68.45,"1391","L8310",TRUE
"893",63.77,-68.53,"1391","L8311",TRUE
"894",63.78,-68.56,"1391","L8312",TRUE
"895",63.78,-68.55,"1391","L8313",TRUE
"896",63.78,-68.54,"1391","L8314",TRUE
"897",63.78,-68.44,"1391","L8315",TRUE
"898",63.79,-68.55,"1391","L8316",TRUE
"899",63.79,-68.54,"1391","L8317",TRUE
"900",63.79,-68.53,"1391","L8318",TRUE
"901",63.8,-68.56,"1391","L8319",TRUE
"902",63.8,-68.55,"1391","L8320",TRUE
"903",63.8,-68.53,"1391","L8321",TRUE
"904",63.81,-68.58,"1391","L8322",TRUE
"905",63.81,-68.56,"1391","L8323",TRUE
"906",64.24,-95.99,"1391","L8327",TRUE
"907",64.33,-95.9,"1391","L8330",TRUE
"908",64.34,-95.99,"1391","L8331",TRUE
"909",64.34,-95.97,"1391","L8332",TRUE
"910",64.34,-95.94,"1391","L8333",TRUE
"911",64.34,-95.91,"1391","L8334",TRUE
"912",64.34,-95.9,"1391","L8335",TRUE
"913",64.35,-96.01,"1391","L8336",TRUE
"914",64.35,-95.93,"1391","L8337",TRUE
"915",64.35,-95.91,"1391","L8338",TRUE
"916",64.4,-96.03,"1391","L8340",TRUE
"917",64.4,-96.01,"1391","L8341",TRUE
"918",64.41,-96.03,"1391","L8342",TRUE
"919",64.45,-96.07,"1391","L8343",TRUE
"920",64.46,-96.09,"1391","L8344",TRUE
"921",64.46,-96.08,"1391","L8345",TRUE
"922",64.51,-96.14,"1391","L8347",TRUE
"923",64.52,-96.16,"1391","L8348",TRUE
"924",64.55,-96.21,"1391","L8349",TRUE
"925",64.56,-96.22,"1391","L8350",TRUE
"926",64.57,-96.25,"1391","L8352",TRUE
"927",64.57,-96.22,"1391","L8353",TRUE
"928",64.58,-96.27,"1391","L8354",TRUE
"929",64.61,-96.28,"1391","L8355",TRUE
"930",66.53,-86.22,"1391","L8366",TRUE
"931",66.55,-86.31,"1391","L8367",TRUE
"932",66.55,-86.28,"1391","L8368",TRUE
"933",66.55,-86.26,"1391","L8369",TRUE
"934",66.56,-86.28,"1391","L8370",TRUE
"935",66.58,-86.32,"1391","L8371",TRUE
"936",70.46,-68.51,"1391","L8439",TRUE
"937",70.47,-68.47,"1391","L8440",TRUE
"938",70.48,-68.63,"1391","L8441",TRUE
"939",46.84,17.73,"1403","L6812",TRUE
"940",47.57,20.63,"1403","L7355",TRUE
"941",56.03,9.65,"1403","L8112",TRUE
"942",56.26,9.81,"1403","L8124",TRUE
"943",62.24,25.77,"1403","L8251",TRUE
"944",36.05,140.38,"1405","L0753",TRUE
"945",8.69,39,"1420","L0227",TRUE
"946",58.03,-93.66,"1436","L8144",TRUE
"947",58.05,-93.65,"1436","L8145",TRUE
"948",58.34,-93.29,"1436","L8153",TRUE
"949",58.34,-93.26,"1436","L8154",TRUE
"950",58.35,-93.23,"1436","L8155",TRUE
"951",58.39,-93.34,"1436","L8156",TRUE
"952",58.39,-93.38,"1436","L8157",TRUE
"953",58.41,-93.26,"1436","L8158",TRUE
"954",58.66,-93.19,"1436","L8165",TRUE
"955",58.66,-93.22,"1436","L8166",TRUE
"956",58.67,-93.2,"1436","L8167",TRUE
"957",58.67,-93.19,"1436","L8168",TRUE
"958",44.27,-97.07,"1440","L3903",TRUE
"959",44.32,-97.11,"1440","L3955",TRUE
"960",44.44,-96.97,"1440","L4075",TRUE
"961",44.45,-97,"1440","L4078",TRUE
"962",60.87,31.51,"1474","L8222",TRUE
"963",39.26,28.23,"1476","L1294",TRUE
"964",39.48,27.93,"1476","L1367",TRUE
"965",-23.62,-47.23,"1478","L0075",TRUE
"966",-23.62,-47.29,"1478","L0075",TRUE
"967",-23.65,-47.32,"1478","L0075",TRUE
"968",-23.65,-47.36,"1478","L0075",TRUE
"969",45.38,-72.25,"1490","L5202",TRUE
"970",45.38,-72.18,"1490","L5216",TRUE
"971",45.4,-72.19,"1490","L5243",TRUE
"972",45.41,-72.2,"1490","L5243",TRUE
"973",45.41,-72.19,"1490","L5243",TRUE
"974",45.42,-72.22,"1490","L5264",TRUE
"975",45.43,-72.14,"1490","L5270",TRUE
"976",61.07,25.13,"1496","L8224",TRUE
"977",61.1,24.97,"1496","L8225",TRUE
"978",49.49,-94.59,"1501","L7841",TRUE
"979",45.14,-81.27,"1513","L3185",TRUE
"980",44.4,-81.65,"1513","L3185",TRUE
"981",14.69,-91.26,"1540","L0241",TRUE
"982",14.64,-91.23,"1540","L0241",TRUE
"983",14.7,-91.19,"1540","L0241",TRUE
"984",24.84,102.71,"1566","L0280",TRUE
"985",31.5,117.6,"1566","L0378",TRUE
"986",30.83,111,"1566","L0398",TRUE
"987",31.2,120.15,"1566","L0402",TRUE
"988",40.06,-99.3,"1570","L1562",TRUE
"989",44.05,-79.46,"1575","L3745",TRUE
"990",45.03,-79.45,"1575","L4689",TRUE
"991",45.23,-79.06,"1575","L4997",TRUE
"992",45.24,-79.26,"1575","L5001",TRUE
"993",45.25,-79.45,"1575","L5021",TRUE
"994",45.33,-79.3,"1575","L5130",TRUE
"995",45.34,-79.1,"1575","L5156",TRUE
"996",45.38,-79.14,"1575","L5206",TRUE
"997",45.73,-79.39,"1575","L5547",TRUE
"998",45.96,15.85,"1577","L5834",TRUE
"999",45.98,15.86,"1577","L5856",TRUE
"1000",44.16,-77.34,"1579","L3277",TRUE
"1001",43.17,-86.24,"2232","L3256",TRUE
"1002",41.22,43.22,"2233","L2003",TRUE
"1003",56.38,42.29,"2256","L8128",TRUE
"1004",56.39,42.34,"2256","L8129",TRUE
"1005",56.4,42.39,"2256","L8130",TRUE
"1006",56.41,42.34,"2256","L8131",TRUE
"1007",56.41,42.29,"2256","L8132",TRUE
"1008",56.43,42.33,"2256","L8133",TRUE
"1009",56.42,42.34,"2256","L8133",TRUE
"1010",30.25,114.52,"2258","L0371",TRUE
"1011",31.26,120.2,"2283","L0402",TRUE
"1012",45.02,-71.89,"2286","L4669",TRUE
"1013",45.03,-71.91,"2286","L4687",TRUE
"1014",45.06,-72.22,"2286","L4746",TRUE
"1015",45.17,-72.15,"2286","L4902",TRUE
"1016",45.25,-72.51,"2286","L5014",TRUE
"1017",45.29,-72.27,"2286","L5063",TRUE
"1018",45.31,-72.32,"2286","L5098",TRUE
"1019",45.33,-72.31,"2286","L5128",TRUE
"1020",45.33,-72.52,"2286","L5143",TRUE
"1021",45.38,-72.25,"2286","L5202",TRUE
"1022",45.39,-72.18,"2286","L5216",TRUE
"1023",45.41,-72.18,"2286","L5243",TRUE
"1024",45.41,-72.19,"2286","L5243",TRUE
"1025",45.43,-72.21,"2286","L5264",TRUE
"1026",45.42,-72.14,"2286","L5270",TRUE
"1027",45.54,-72.04,"2286","L5371",TRUE
"1028",45.65,-71.88,"2286","L5483",TRUE
"1029",45.8,-71.9,"2286","L5619",TRUE
"1030",43.49,-87.24,"2308","L2711",TRUE
"1031",43.23,-86.29,"2309","L3285",TRUE
"1032",31.46,120.17,"2329","L0402",TRUE
"1033",42.09,-81.35,"2376","L2052",TRUE
"1034",31.55,117.57,"2397","L0378",TRUE
"1035",46.03,3.02,"2412","L5930",TRUE
"1036",43.94,20.68,"2679","L3657",TRUE
"1037",6.2,81.05,"2692","L0175",TRUE
"1038",6.2,81.12,"2692","L0176",TRUE
"1039",6.23,81.1,"2692","L0177",TRUE
"1040",6.23,81.12,"2692","L0178",TRUE
"1041",6.27,81.03,"2692","L0179",TRUE
"1042",6.3,81.02,"2692","L0180",TRUE
"1043",6.32,81.03,"2692","L0181",TRUE
"1044",6.32,81.12,"2692","L0182",TRUE
"1045",6.32,81.18,"2692","L0183",TRUE
"1046",6.33,81.02,"2692","L0185",TRUE
"1047",6.33,81.12,"2692","L0186",TRUE
"1048",6.35,81.15,"2692","L0187",TRUE
"1049",6.37,80.8,"2692","L0188",TRUE
"1050",6.42,81.05,"2692","L0189",TRUE
"1051",6.42,81.08,"2692","L0190",TRUE
"1052",6.43,81.3,"2692","L0191",TRUE
"1053",6.43,81.32,"2692","L0192",TRUE
"1054",6.45,81.07,"2692","L0193",TRUE
"1055",6.55,81.07,"2692","L0195",TRUE
"1056",6.55,81.12,"2692","L0196",TRUE
"1057",6.68,81.1,"2692","L0197",TRUE
"1058",6.73,81.13,"2692","L0199",TRUE
"1059",7.6,80.05,"2692","L0206",TRUE
"1060",7.62,80.17,"2692","L0207",TRUE
"1061",7.7,80.13,"2692","L0208",TRUE
"1062",7.8,80.27,"2692","L0209",TRUE
"1063",7.82,80.42,"2692","L0210",TRUE
"1064",7.83,80.4,"2692","L0211",TRUE
"1065",7.85,80.4,"2692","L0212",TRUE
"1066",7.88,80.52,"2692","L0214",TRUE
"1067",7.9,80.6,"2692","L0215",TRUE
"1068",7.97,80.68,"2692","L0216",TRUE
"1069",8.03,80.3,"2692","L0217",TRUE
"1070",8.08,80.17,"2692","L0218",TRUE
"1071",8.15,80.52,"2692","L0219",TRUE
"1072",8.17,80.52,"2692","L0220",TRUE
"1073",8.17,80.55,"2692","L0221",TRUE
"1074",8.18,80.58,"2692","L0222",TRUE
"1075",8.23,80.38,"2692","L0223",TRUE
"1076",8.28,80.35,"2692","L0224",TRUE
"1077",8.35,80.37,"2692","L0225",TRUE
"1078",43.21,-77.53,"2775","L3277",TRUE
"1079",42.37,-87.1,"2793","L2711",TRUE
"1080",53.32,13.47,"2815","L7982",TRUE
"1081",42.78,-77.3,"2826","L3089",TRUE
"1082",42.87,-76.38,"2826","L3134",TRUE
"1083",46.95,-88.35,"2826","L6915",TRUE
"1084",30.65,111.52,"2839","L0392",TRUE
"1085",-46.02,170.08,"2950","L0012",TRUE
"1086",36.03,138.08,"2950","L0751",TRUE
"1087",66.87,-155.68,"2956","L8375",TRUE
"1088",66.93,-155.63,"2956","L8378",TRUE
"1089",66.93,-155.02,"2956","L8379",TRUE
"1090",66.98,-154.7,"2956","L8383",TRUE
"1091",67.13,-154.38,"2956","L8391",TRUE
"1092",67.35,-153.66,"2956","L8398",TRUE
"1093",67.67,-155.41,"2956","L8399",TRUE
"1094",67.75,-156.21,"2956","L8400",TRUE
"1095",67.95,-156.13,"2956","L8401",TRUE
"1096",68.07,-150.46,"2956","L8403",TRUE
"1097",68.08,-152.95,"2956","L8404",TRUE
"1098",68.11,-152.86,"2956","L8405",TRUE
"1099",68.13,-154.12,"2956","L8406",TRUE
"1100",68.22,-152.71,"2956","L8407",TRUE
"1101",68.34,-154.64,"2956","L8408",TRUE
"1102",68.4,-149.92,"2956","L8409",TRUE
"1103",-41.46,-72.57,"2960","L0013",TRUE
"1104",33.9,-96.65,"2965","L0580",TRUE
"1105",44.53,-73.33,"2979","L3454",TRUE
"1106",31.25,119.92,"2981","L0402",TRUE
"1107",61.53,-145.4,"2982","L8250",TRUE
"1108",62.07,-146.03,"2982","L8255",TRUE
"1109",62.08,-146.05,"2982","L8256",TRUE
"1110",62.2,-146.3,"2982","L8262",TRUE
"1111",62.37,-142,"2982","L8267",TRUE
"1112",62.55,-145.33,"2982","L8269",TRUE
"1113",63,-146.03,"2982","L8295",TRUE
"1114",63.06,-145.38,"2982","L8296",TRUE
"1115",63.07,-146.15,"2982","L8297",TRUE
"1116",63.1,-145.42,"2982","L8298",TRUE
"1117",63.47,-144.31,"2982","L8305",TRUE
"1118",63.48,-143.53,"2982","L8306",TRUE
"1119",64.07,-145.11,"2982","L8325",TRUE
"1120",64.25,-146.5,"2982","L8328",TRUE
"1121",64.27,-150.5,"2982","L8329",TRUE
"1122",40.6,-95.65,"2983","L1708",TRUE
"1123",40.7,-94.36,"2983","L1740",TRUE
"1124",40.7,-93.4,"2983","L1742",TRUE
"1125",40.73,-94.83,"2983","L1755",TRUE
"1126",40.73,-91.14,"2983","L1756",TRUE
"1127",40.73,-91.14,"2983","L1757",TRUE
"1128",40.82,-91.39,"2983","L1793",TRUE
"1129",40.84,-94.54,"2983","L1802",TRUE
"1130",40.97,-95.04,"2983","L1860",TRUE
"1131",41,-92.41,"2983","L1873",TRUE
"1132",41.01,-91.17,"2983","L1880",TRUE
"1133",41.02,-92.41,"2983","L1892",TRUE
"1134",41.04,-93.76,"2983","L1907",TRUE
"1135",41.04,-95.74,"2983","L1911",TRUE
"1136",41.05,-94.38,"2983","L1916",TRUE
"1137",41.09,-93.26,"2983","L1939",TRUE
"1138",41.11,-94.26,"2983","L1958",TRUE
"1139",41.24,-94.64,"2983","L2042",TRUE
"1140",41.29,-95.93,"2983","L2077",TRUE
"1141",41.29,-93.59,"2983","L2079",TRUE
"1142",41.29,-95.79,"2983","L2081",TRUE
"1143",41.29,-95.09,"2983","L2082",TRUE
"1144",41.3,-92.65,"2983","L2099",TRUE
"1145",41.38,-94.44,"2983","L2182",TRUE
"1146",41.43,-94.76,"2983","L2210",TRUE
"1147",41.45,-91.8,"2983","L2223",TRUE
"1148",41.47,-95.55,"2983","L2230",TRUE
"1149",41.48,-93.66,"2983","L2235",TRUE
"1150",41.49,-95.99,"2983","L2237",TRUE
"1151",41.53,-94.22,"2983","L2274",TRUE
"1152",41.64,-92.17,"2983","L2339",TRUE
"1153",41.64,-92.18,"2983","L2357",TRUE
