uniqueID,LakeVolume,SurfaceArea.units,SurfaceArea.value,Depth.mean,Depth.max,Secchi,pH,LakeName,LakeCountry
V100009049,,km2,0.8546,,7.7724,,,LagosID608,USA
V100009050,,km2,1.3263,,,,,LagosID60828,USA
V100009051,,km2,1.045,,23.5,,,LagosID609,USA
V100009052,,km2,0.2833,,5.5,,,LagosID610,USA
V100009053,,km2,0.456,,,,,LagosID61008,USA
V100009054,,km2,0.4085,,,,,LagosID61012,USA
V100009055,,km2,4.1226,,14.94,,,LagosID61072,USA
V100009056,,km2,0.6759,2.8,10.1,,,LagosID611,USA
V100009057,,km2,3.2609,,14.6304,,,LagosID612,USA
V100009058,,km2,1.4379,,11.2776,,,LagosID613,USA
V100009059,,km2,0.9549,,11.3,,,LagosID614,USA
V100009060,,km2,0.8323,,16.764,,,LagosID615,USA
V100009061,,km2,0.896,,8.2296,,,LagosID616,USA
V100009062,,km2,1.5347,,18.6,,,LagosID617,USA
V100009063,,km2,3.4454,,15.2,,,LagosID61727,USA
V100009064,,km2,0.52,,,,,LagosID61741,USA
V100009065,,km2,0.7178,,1,,,LagosID61765,USA
V100009066,,km2,0.5338,,,,,LagosID6179,USA
V100009067,,km2,5.0472,,12.8016,,,LagosID618,USA
V100009068,,km2,0.0306,,,,,LagosID6180,USA
V100009069,,km2,0.1715,,22.5,,,LagosID6181,USA
V100009070,,km2,0.2824,,2.5,,,LagosID61817,USA
V100009071,,km2,0.1114,,13.2,,,LagosID6182,USA
V100009072,,km2,25.1905,,,,,LagosID6183,USA
V100009073,,km2,0.3016,,,,,LagosID61840,USA
V100009074,,km2,0.0162,,,,,LagosID61844,USA
V100009075,,km2,0.2892,,,,,LagosID6186,USA
V100009076,,km2,0.7499,,,,,LagosID6187,USA
V100009077,,km2,0.3076,,20.9,,,LagosID6188,USA
V100009078,,km2,0.2669,7.3,15.2,,,LagosID619,USA
V100009079,,km2,11.1375,,21.8,,,LagosID6190,USA
V100009080,,km2,0.7902,,12.9,,,LagosID6191,USA
V100009081,,km2,0.5207,,12.9,,,LagosID6192,USA
V100009082,,km2,0.0281,,,,,LagosID6193,USA
V100009083,,km2,0.0599,,,,,LagosID6194,USA
V100009084,,km2,0.1198,,,,,LagosID6196,USA
V100009085,,km2,0.0533,,8.6,,,LagosID6197,USA
V100009086,,km2,81.5687,,,,,LagosID6198,USA
V100009087,,km2,9.1497,,,,,LagosID62,USA
V100009088,,km2,4.533,,8.5344,,,LagosID620,USA
V100009089,,km2,0.0486,,,,,LagosID6200,USA
V100009090,,km2,0.4692,,12.6,,,LagosID6202,USA
V100009091,,km2,0.4058,,,,,LagosID62058,USA
V100009092,,km2,0.0817,,,,,LagosID6206,USA
V100009093,,km2,1.6877,,16.9,,,LagosID6207,USA
V100009094,,km2,0.1154,,5,,,LagosID62070,USA
V100009095,,km2,101.0188,,49.5,,,LagosID6208,USA
V100009096,,km2,0.0292,,,,,LagosID6209,USA
V100009097,,km2,1.708,,11.2776,,,LagosID621,USA
V100009098,,km2,0.0659,,,,,LagosID6210,USA
V100009099,,km2,0.0139,,,,,LagosID6211,USA
V100009100,,km2,0.1729,,,,,LagosID6212,USA
V100009101,,km2,32.201,,,,,LagosID6214,USA
V100009102,,km2,0.153,,8.6,,,LagosID6216,USA
V100009103,,km2,0.1526,,8.6,,,LagosID6218,USA
V100009104,,km2,0.6081,,10.668,,,LagosID622,USA
V100009105,,km2,0.5744,,14.8,,,LagosID6220,USA
V100009106,,km2,0.9415,,,,,LagosID6226,USA
V100009107,,km2,0.0346,,,,,LagosID6228,USA
V100009108,,km2,0.2347,,11.2776,,,LagosID623,USA
V100009109,,km2,0.321,,11.3,,,LagosID624,USA
V100009110,,km2,0.0572,,12.2,,,LagosID626,USA
V100009111,,km2,1.046,,10.668,,,LagosID627,USA
V100009112,,km2,0.5832,,,,,LagosID62767,USA
V100009113,,km2,1.1301,,6.4,,,LagosID62783,USA
V100009114,,km2,0.5337,,18.3,,,LagosID62800,USA
V100009115,,km2,0.7823,,,,,LagosID62818,USA
V100009116,,km2,0.9455,,19.2024,,,LagosID62828,USA
V100009117,,km2,1.7499,,,,,LagosID62837,USA
V100009118,,km2,0.0623,,,,,LagosID62854,USA
V100009119,,km2,0.044,,,,,LagosID62864,USA
V100009120,,km2,0.3998,,,,,LagosID62886,USA
V100009121,,km2,0.3972,,,,,LagosID62969,USA
V100009122,,km2,0.335,,16.9,,,LagosID6298,USA
V100009123,,km2,1.2868,,2,,,LagosID62988,USA
V100009124,,km2,136.8681,22.25,67.06,,,LagosID6301,USA
V100009125,,km2,0.5841,,12,,,LagosID63080,USA
V100009126,,km2,0.5094,,6.4008,,,LagosID631,USA
V100009127,,km2,0.0358,,,,,LagosID6310,USA
V100009128,,km2,0.7775,,,,,LagosID63122,USA
V100009129,,km2,0.6893,,,,,LagosID63125,USA
V100009130,,km2,0.5817,,4.2672,,,LagosID63166,USA
V100009131,,km2,1.0265,,18.5928,,,LagosID63172,USA
V100009132,,km2,0.7522,,19.812,,,LagosID63186,USA
V100009133,,km2,0.0381,3.4,5.5,,,LagosID633,USA
V100009134,,km2,1.0434,,15.5,,,LagosID634,USA
V100009135,,km2,0.0248,,3.048,,,LagosID6344,USA
V100009136,,km2,2.0839,,,,,LagosID6347,USA
V100009137,,km2,0.3601,,13.7,,,LagosID6354,USA
V100009138,,km2,0.5029,,24.4,,,LagosID6355,USA
V100009139,,km2,0.4899,,7.6,,,LagosID6356,USA
V100009140,,km2,0.9004,,9.1,,,LagosID6357,USA
V100009141,,km2,6.6433,,12.2,,,LagosID6358,USA
V100009142,,km2,5.0913,,9.1,,,LagosID6359,USA
V100009143,,km2,0.2484,,,,,LagosID6360,USA
V100009144,,km2,0.3648,,12.2,,,LagosID6361,USA
V100009145,,km2,0.2175,,4.6,,,LagosID6362,USA
V100009146,,km2,0.5302,,9.1,,,LagosID6363,USA
V100009147,,km2,0.3038,,,,,LagosID63636,USA
V100009148,,km2,0.3213,,15.2,,,LagosID6364,USA
V100009149,,km2,0.2183,,,,,LagosID6366,USA
V100009150,,km2,0.445,,15.5448,,,LagosID6367,USA
V100009151,,km2,0.2552,,,,,LagosID6368,USA
V100009152,,km2,0.451,,19.8,,,LagosID6369,USA
V100009153,,km2,16.3284,,36.6,,,LagosID637,USA
V100009154,,km2,0.0388,,,,,LagosID6372,USA
V100009155,,km2,0.2224,,10.7,,,LagosID6374,USA
V100009156,,km2,0.4258,,13.7,,,LagosID6375,USA
V100009157,,km2,1.0304,,3,,,LagosID6376,USA
V100009158,,km2,0.3541,,3.7,,,LagosID6377,USA
V100009159,,km2,0.3568,,15.2,,,LagosID6378,USA
V100009160,,km2,0.2621,,17.1,,,LagosID6379,USA
V100009161,,km2,0.0444,,1.3,,,LagosID638,USA
V100009162,,km2,0.0757,,,,,LagosID6383,USA
V100009163,,km2,0.0459,,2.7432,,,LagosID6384,USA
V100009164,,km2,0.5593,,2.1336,,,LagosID6386,USA
V100009165,,km2,1.4278,,,,,LagosID63864,USA
V100009166,,km2,0.201,,,,,LagosID6387,USA
V100009167,,km2,1.0728,,2.5,,,LagosID63876,USA
V100009168,,km2,0.0739,,2.4,,,LagosID63910,USA
V100009169,,km2,0.0611,2.4384,6.096,,,LagosID6393,USA
V100009170,,km2,0.6571,,,,,LagosID63946,USA
V100009171,,km2,0.1214,6.7056,13.4112,,,LagosID6395,USA
V100009172,,km2,0.9848,1.4,4.3,,,LagosID6396,USA
V100009173,,km2,0.0381,,,,,LagosID63963,USA
V100009174,,km2,1.4953,3,10,,,LagosID6397,USA
V100009175,,km2,2.5556,,9.4,,,LagosID64,USA
V100009176,,km2,0.9567,8.5344,20.1168,,,LagosID640,USA
V100009177,,km2,0.1833,,4.6,,,LagosID6400,USA
V100009178,,km2,0.0443,1.0058,1.8593,,,LagosID6403,USA
V100009179,,km2,31.792,2.5,4.9,,,LagosID6404,USA
V100009180,,km2,0.159,4.6,6.4,,,LagosID6406,USA
V100009181,,km2,5.739,5.8,10.7,,,LagosID6409,USA
V100009182,,km2,0.2642,,11.8872,,,LagosID641,USA
V100009183,,km2,1.3257,5.6,15,,,LagosID6413,USA
V100009184,,km2,0.8802,5,12,,,LagosID6415,USA
V100009185,,km2,0.5452,,,,,LagosID64166,USA
V100009186,,km2,0.091,4.1148,7.9248,,,LagosID6417,USA
V100009187,,km2,0.0262,1,2.1,,,LagosID6418,USA
V100009188,,km2,0.826,,12.3,,,LagosID64236,USA
V100009189,,km2,0.8048,,17.2,,,LagosID64238,USA
V100009190,,km2,0.1015,4.5,9.2,,,LagosID6424,USA
V100009191,,km2,1.5272,3,6.4,,,LagosID6426,USA
V100009192,,km2,0.2354,6.1,13,,,LagosID6428,USA
V100009193,,km2,8.6479,,6.4008,,,LagosID643,USA
V100009194,,km2,0.0983,,2.8,,,LagosID64356,USA
V100009195,,km2,1.1226,,,,,LagosID6446,USA
V100009196,,km2,2.2915,4,16.5,,,LagosID645,USA
V100009197,,km2,0.4273,,2,,,LagosID64556,USA
V100009198,,km2,0.3368,,,,,LagosID6458,USA
V100009199,,km2,0.783,,,,,LagosID6464,USA
V100009200,,km2,6.6364,,11.26,,,LagosID647,USA
V100009201,,km2,69.0476,2.987,9.4488,,,LagosID6471,USA
V100009202,,km2,0.0206,4.2672,6.7056,,,LagosID6476,USA
V100009203,,km2,0.5461,6.6,19,,,LagosID6479,USA
V100009204,,km2,0.3432,,12.8016,,,LagosID648,USA
V100009205,,km2,0.2044,7.1,18.3,,,LagosID6484,USA
V100009206,,km2,0.1945,3.6576,5.4864,,,LagosID6485,USA
V100009207,,km2,0.2313,3.048,7.0104,,,LagosID6487,USA
V100009208,,km2,0.3743,6.4,13.9,,,LagosID6488,USA
V100009209,,km2,0.0558,0.9754,1.7374,,,LagosID6489,USA
V100009210,,km2,0.7807,,8.5344,,,LagosID64909,USA
V100009211,,km2,6.3434,0.5182,7.3152,,,LagosID6491,USA
V100009212,,km2,0.5122,,,,,LagosID64911,USA
V100009213,,km2,0.47,,,,,LagosID64918,USA
V100009214,,km2,0.1866,,9.1,,,LagosID64922,USA
V100009215,,km2,1.0203,,,,,LagosID64928,USA
V100009216,,km2,1.0429,,1.83,,,LagosID64935,USA
V100009217,,km2,1.1061,0.6096,12.8016,,,LagosID6495,USA
V100009218,,km2,0.1013,0.8,1.7,,,LagosID6496,USA
V100009219,,km2,14.1994,,7,,,LagosID64981,USA
V100009220,,km2,0.1007,,,,,LagosID64987,USA
V100009221,,km2,0.3375,,2.7,,,LagosID6500,USA
V100009222,,km2,0.1046,4,10.7,,,LagosID6501,USA
V100009223,,km2,0.1648,1.4,3.5,,,LagosID6502,USA
V100009224,,km2,0.2015,0.6858,1.3716,,,LagosID6503,USA
V100009225,,km2,0.2514,1.4,3,,,LagosID6504,USA
V100009226,,km2,0.1132,5.4864,14.3256,,,LagosID6505,USA
V100009227,,km2,0.3697,1.4,2.9,,,LagosID6507,USA
V100009228,,km2,0.0883,2,3.5,,,LagosID6510,USA
V100009229,,km2,0.4777,2,4.3,,,LagosID6512,USA
V100009230,,km2,0.1044,,4.6,,,LagosID6513,USA
V100009231,,km2,5.7304,9.4,22,,,LagosID6514,USA
V100009232,,km2,5.7468,8.4125,24.9936,,,LagosID6515,USA
V100009233,,km2,0.3268,4.633,10.668,,,LagosID6516,USA
V100009234,,km2,1.0247,6.2,13,,,LagosID6519,USA
V100009235,,km2,0.0499,,4.8,,,LagosID652,USA
V100009236,,km2,1.2052,2.5298,13.4112,,,LagosID6523,USA
V100009237,,km2,0.4013,,,,,LagosID65236,USA
V100009238,,km2,0.2396,,21.3,,,LagosID65247,USA
V100009239,,km2,0.8857,2.3,6.5,,,LagosID6525,USA
V100009240,,km2,0.2277,2.5,5.3,,,LagosID6526,USA
V100009241,,km2,0.7376,3.5,6,,,LagosID6527,USA
V100009242,,km2,0.4989,,6.096,,,LagosID65274,USA
V100009243,,km2,0.5638,4.2,8.2,,,LagosID6529,USA
V100009244,,km2,0.5249,,,,,LagosID65300,USA
V100009245,,km2,3.8496,10.3632,21,,,LagosID6531,USA
V100009246,,km2,0.3211,1.7374,6.096,,,LagosID6532,USA
V100009247,,km2,0.0714,1.0363,1.9812,,,LagosID6533,USA
V100009248,,km2,0.3521,,9.7536,,,LagosID6535,USA
V100009249,,km2,1.254,8.9,19,,,LagosID6536,USA
V100009250,,km2,0.325,1.6154,2.987,,,LagosID6538,USA
V100009251,,km2,0.1146,4,10.4,,,LagosID654,USA
V100009252,,km2,0.1196,1.5,3.1,,,LagosID6542,USA
V100009253,,km2,15.2658,7.7,28.9,,,LagosID6543,USA
V100009254,,km2,0.32,1.3,3.1,,,LagosID6546,USA
V100009255,,km2,0.9828,5.5,13,,,LagosID6547,USA
V100009256,,km2,0.1938,3.6,7.9,,,LagosID655,USA
V100009257,,km2,0.5888,,5.5,,,LagosID6551,USA
V100009258,,km2,1.2115,8.9,19,,,LagosID6554,USA
V100009259,,km2,0.1448,0.9144,1.3716,,,LagosID6555,USA
V100009260,,km2,0.8318,2.4384,4.572,,,LagosID6557,USA
V100009261,,km2,0.1804,,5.6,,,LagosID656,USA
V100009262,,km2,0.0512,2.2,5.1,,,LagosID6560,USA
V100009263,,km2,0.6205,2.9261,8.2296,,,LagosID6563,USA
V100009264,,km2,0.7201,,7.13,,,LagosID657,USA
V100009265,,km2,0.7825,,,,,LagosID6570,USA
V100009266,,km2,0.0767,,,,,LagosID65703,USA
V100009267,,km2,0.2876,,8.5,,,LagosID6578,USA
V100009268,,km2,2.2078,,9.4488,,,LagosID658,USA
V100009269,,km2,0.3365,,4.1,,,LagosID6582,USA
V100009270,,km2,1.0706,,,,,LagosID6583,USA
V100009271,,km2,0.3101,,5.4864,,,LagosID659,USA
V100009272,,km2,0.2019,,9.4,,,LagosID65913,USA
V100009273,,km2,0.1608,,13.4,,,LagosID65915,USA
V100009274,,km2,1.701,,,,,LagosID65917,USA
V100009275,,km2,0.1881,,,,,LagosID65932,USA
V100009276,,km2,0.3508,,7.9248,,,LagosID65948,USA
V100009277,,km2,1.8482,,3,,,LagosID65957,USA
V100009278,,km2,0.7925,,,,,LagosID6596,USA
V100009279,,km2,1.1781,,,,,LagosID6597,USA
V100009280,,km2,0.6252,,,,,LagosID65980,USA
V100009281,,km2,0.7641,,12.5,,,LagosID65989,USA
V100009282,,km2,0.2855,,,,,LagosID65995,USA
V100009283,,km2,1.5181,,13.7,,,LagosID660,USA
V100009284,,km2,5.7573,,21.9,,,LagosID66001,USA
V100009285,,km2,0.6352,2.1,4.9,,,LagosID66005,USA
V100009286,,km2,0.2127,,,,,LagosID66035,USA
V100009287,,km2,3.9095,,7.56,,,LagosID661,USA
V100009288,,km2,0.2724,,13.1,,,LagosID6610,USA
V100009289,,km2,2.2879,,24.4,,,LagosID6614,USA
V100009290,,km2,0.2111,,3.2,,,LagosID6616,USA
V100009291,,km2,2.8806,,,,,LagosID6623,USA
V100009292,,km2,0.8111,,,,,LagosID6624,USA
V100009293,,km2,1.7302,,3.4,,,LagosID66241,USA
V100009294,,km2,0.0928,,13.4,,,LagosID6625,USA
V100009295,,km2,83.5701,,,,,LagosID6627,USA
V100009296,,km2,1.4088,,31.1,,,LagosID6628,USA
V100009297,,km2,0.1219,,,,,LagosID663,USA
V100009298,,km2,0.1886,,15.4,,,LagosID66336,USA
V100009299,,km2,0.0987,,10.5,,,LagosID66340,USA
V100009300,,km2,0.3539,,14.5,,,LagosID66367,USA
V100009301,,km2,0.0274,,,,,LagosID6639,USA
V100009302,,km2,0.2975,,,,,LagosID6641,USA
V100009303,,km2,0.339,,,,,LagosID6644,USA
V100009304,,km2,1.0221,,,,,LagosID6648,USA
V100009305,,km2,3.0717,,6.2,,,LagosID665,USA
V100009306,,km2,0.3287,,,,,LagosID6651,USA
V100009307,,km2,43.4935,,4,,,LagosID666,USA
V100009308,,km2,0.5434,,7.6,,,LagosID66615,USA
V100009309,,km2,0.5947,,,,,LagosID66687,USA
V100009310,,km2,0.2081,,,,,LagosID66739,USA
V100009311,,km2,1.1681,,,,,LagosID6674,USA
V100009312,,km2,0.2801,,,,,LagosID6675,USA
V100009313,,km2,0.2375,,,,,LagosID6679,USA
V100009314,,km2,3.1753,,13.4112,,,LagosID668,USA
V100009315,,km2,0.766,,6.1,,,LagosID6684,USA
V100009316,,km2,0.1684,,,,,LagosID66949,USA
V100009317,,km2,0.0263,,9,,,LagosID66962,USA
V100009318,,km2,2.1204,,9.144,,,LagosID66981,USA
V100009319,,km2,0.6584,,,,,LagosID66999,USA
V100009320,,km2,0.8977,,18.3,,,LagosID67,USA
V100009321,,km2,0.1779,,4.5,,,LagosID67008,USA
V100009322,,km2,2.2865,,18.3,,,LagosID67016,USA
V100009323,,km2,0.4229,,7.6,,,LagosID67017,USA
V100009324,,km2,0.477,,1.0058,,,LagosID67054,USA
V100009325,,km2,0.9365,,,,,LagosID67057,USA
V100009326,,km2,0.8022,,,,,LagosID6722,USA
V100009327,,km2,0.2108,,,,,LagosID6724,USA
V100009328,,km2,0.0405,,1,,,LagosID67262,USA
V100009329,,km2,0.7349,,,,,LagosID67279,USA
V100009330,,km2,0.0926,,,,,LagosID6728,USA
V100009331,,km2,0.5655,,,,,LagosID67288,USA
V100009332,,km2,0.5762,0.4359,,,,LagosID6734,USA
V100009333,,km2,0.2355,,,,,LagosID6738,USA
V100009334,,km2,0.3657,,7.62,,,LagosID674,USA
V100009335,,km2,0.3974,,,,,LagosID6741,USA
V100009336,,km2,0.0802,,,,,LagosID6742,USA
V100009337,,km2,0.1314,,7.7,,,LagosID67429,USA
V100009338,,km2,0.7871,,,,,LagosID675,USA
V100009339,,km2,0.2766,,,,,LagosID6755,USA
V100009340,,km2,0.1891,,10.0584,,,LagosID676,USA
V100009341,,km2,0.2472,,,,,LagosID6764,USA
V100009342,,km2,0.8546,,9.8,,,LagosID6767,USA
V100009343,,km2,0.1106,,,,,LagosID6771,USA
V100009344,,km2,0.7577,,6.4,,,LagosID6775,USA
V100009345,,km2,0.0563,,,,,LagosID6776,USA
V100009346,,km2,0.0749,,,,,LagosID6779,USA
V100009347,,km2,0.4847,,9.4,,,LagosID678,USA
V100009348,,km2,0.2763,,,,,LagosID6780,USA
V100009349,,km2,0.2781,,1.8,,,LagosID6781,USA
V100009350,,km2,0.2314,,,,,LagosID6786,USA
V100009351,,km2,0.3416,12.5,20.1,,,LagosID679,USA
V100009352,,km2,0.2254,,,,,LagosID6792,USA
V100009353,,km2,1.013,,3,,,LagosID6795,USA
V100009354,,km2,0.5593,,,,,LagosID6798,USA
V100009355,,km2,0.2488,,2.7,,,LagosID67985,USA
V100009356,,km2,0.2478,,16.8,,,LagosID67992,USA
V100009357,,km2,0.672,,5.7912,,,LagosID67995,USA
V100009358,,km2,0.9661,,1.1,,,LagosID67996,USA
V100009359,,km2,1.7001,,8.8,,,LagosID680,USA
V100009360,,km2,0.5529,,,,,LagosID68000,USA
V100009361,,km2,2.5083,,1,,,LagosID68041,USA
V100009362,,km2,0.0262,,1,,,LagosID68059,USA
V100009363,,km2,0.178,,,,,LagosID6806,USA
V100009364,,km2,2.8599,,12,,,LagosID68062,USA
V100009365,,km2,0.2085,,3,,,LagosID68075,USA
V100009366,,km2,0.7198,,,,,LagosID6808,USA
V100009367,,km2,2.134,,11,,,LagosID6809,USA
V100009368,,km2,1.0062,4.6,7.6,,,LagosID681,USA
V100009369,,km2,0.3217,,1.8,,,LagosID6825,USA
V100009370,,km2,0.9082,,10.0584,,,LagosID683,USA
V100009371,,km2,0.5863,,,,,LagosID68332,USA
V100009372,,km2,0.6213,1.3716,3.9624,,,LagosID6843,USA
V100009373,,km2,0.6978,,10.1,,,LagosID6849,USA
V100009374,,km2,1.4679,,12.2,,,LagosID685,USA
V100009375,,km2,0.5929,,3.7,,,LagosID6855,USA
V100009376,,km2,0.028,1,,,,LagosID6856,USA
V100009377,,km2,0.0611,,7.62,,,LagosID686,USA
V100009378,,km2,0.4643,,,,,LagosID6865,USA
V100009379,,km2,0.4232,,,,,LagosID6867,USA
V100009380,,km2,1.4544,5.462,,,,LagosID6878,USA
V100009381,,km2,1.1053,,1.9812,,,LagosID688,USA
V100009382,,km2,0.156,,,,,LagosID6885,USA
V100009383,,km2,0.1101,,,,,LagosID68987,USA
V100009384,,km2,0.3588,,4.8768,,,LagosID690,USA
V100009385,,km2,1.4191,,,,,LagosID69034,USA
V100009386,,km2,0.0925,,,,,LagosID6906,USA
V100009387,,km2,0.0882,,,,,LagosID69070,USA
V100009388,,km2,0.2446,,,,,LagosID6908,USA
V100009389,,km2,0.1713,,12.5,,,LagosID69085,USA
V100009390,,km2,0.3511,,,,,LagosID6912,USA
V100009391,,km2,0.313,,,,,LagosID6914,USA
V100009392,,km2,0.1157,,,,,LagosID6915,USA
V100009393,,km2,0.3689,,,,,LagosID6916,USA
V100009394,,km2,1.6224,,19.8,,,LagosID692,USA
V100009395,,km2,4.7169,,,,,LagosID6921,USA
V100009396,,km2,1.4473,2.4994,9.2,,,LagosID6923,USA
V100009397,,km2,0.1953,,,,,LagosID6927,USA
V100009398,,km2,0.7468,,,,,LagosID69294,USA
V100009399,,km2,1.072,,,,,LagosID6933,USA
V100009400,,km2,0.1226,9.8,,,,LagosID6936,USA
V100009401,,km2,0.1503,,11,,,LagosID6938,USA
V100009402,,km2,0.5902,,,,,LagosID6942,USA
V100009403,,km2,0.6481,2.8956,8.8392,,,LagosID6945,USA
V100009404,,km2,0.0536,2.2,4.6,,,LagosID6947,USA
V100009405,,km2,0.3554,1.3716,2.7432,,,LagosID6948,USA
V100009406,,km2,0.329,,13.1,,,LagosID69496,USA
V100009407,,km2,9.0205,,3,,,LagosID695,USA
V100009408,,km2,0.4269,4,8.6,,,LagosID6951,USA
V100009409,,km2,0.2713,1.143,2.286,,,LagosID6952,USA
V100009410,,km2,0.1554,1.4,2.9,,,LagosID6953,USA
V100009411,,km2,1.5094,,5.4864,,,LagosID697,USA
V100009412,,km2,4.1738,4.4,14.5,,,LagosID6973,USA
V100009413,,km2,0.288,,5.3,,,LagosID6975,USA
V100009414,,km2,0.194,,24.384,,,LagosID698,USA
V100009415,,km2,0.171,5.1816,8.8392,,,LagosID6984,USA
V100009416,,km2,0.0592,,,,,LagosID70,USA
V100009417,,km2,0.0714,,1.5,,,LagosID700,USA
V100009418,,km2,0.3039,,6.7,,,LagosID70034,USA
V100009419,,km2,0.3104,,2.1,,,LagosID70049,USA
V100009420,,km2,0.8798,,14.6,,,LagosID70053,USA
V100009421,,km2,0.7146,,8.2296,,,LagosID70058,USA
V100009422,,km2,0.6429,1.6154,3.2004,,,LagosID7009,USA
V100009423,,km2,0.2027,,,,,LagosID70116,USA
V100009424,,km2,0.9309,4.0843,14.0208,,,LagosID7024,USA
V100009425,,km2,2.4006,,18.3,,,LagosID703,USA
V100009426,,km2,1.2032,,,,,LagosID70347,USA
V100009427,,km2,2.1502,0.9144,1.8288,,,LagosID7035,USA
V100009428,,km2,1.229,,,,,LagosID70357,USA
V100009429,,km2,0.1008,,,,,LagosID7038,USA
V100009430,,km2,0.3864,,9.4,,,LagosID704,USA
V100009431,,km2,0.2009,,8.3,,,LagosID70422,USA
V100009432,,km2,0.4944,,,,,LagosID7053,USA
V100009433,,km2,2.7379,,2.1,,,LagosID70547,USA
V100009434,,km2,0.4379,,8.2,,,LagosID706,USA
V100009435,,km2,0.4803,5.4,,,,LagosID7063,USA
V100009436,,km2,0.5007,,3.9624,,,LagosID707,USA
V100009437,,km2,0.2028,,,,,LagosID7078,USA
V100009438,,km2,0.7025,,,,,LagosID7082,USA
V100009439,,km2,0.3038,,,,,LagosID7083,USA
V100009440,,km2,3.794,,34.4424,,,LagosID709,USA
V100009441,,km2,0.4519,,,,,LagosID71,USA
V100009442,,km2,0.1594,,4.572,,,LagosID710,USA
V100009443,,km2,26.8451,,34.1,,,LagosID71014,USA
V100009444,,km2,0.3488,,12.8,,,LagosID71016,USA
V100009445,,km2,0.3259,,,,,LagosID71026,USA
V100009446,,km2,1.0154,,7,,,LagosID71058,USA
V100009447,,km2,0.376,,,,,LagosID71069,USA
V100009448,,km2,0.9426,,8.2296,,,LagosID71080,USA
V100009449,,km2,1.1378,,10.1,,,LagosID71100,USA
V100009450,,km2,0.1191,,,,,LagosID71126,USA
V100009451,,km2,0.0168,1,1.5,,,LagosID7115,USA
V100009452,,km2,0.3391,0.5,15.5,,,LagosID7116,USA
V100009453,,km2,0.6417,2.4384,6.096,,,LagosID7117,USA
V100009454,,km2,0.0993,,1.4,,,LagosID712,USA
V100009455,,km2,0.7225,2.9992,8.4,,,LagosID7121,USA
V100009456,,km2,0.455,,12.8,,,LagosID7122,USA
V100009457,,km2,0.6681,1.1582,3.9624,,,LagosID7123,USA
V100009458,,km2,0.1501,,1.8,,,LagosID713,USA
V100009459,,km2,0.4105,9.8,21,,,LagosID7131,USA
V100009460,,km2,0.1815,,,,,LagosID7134,USA
V100009461,,km2,0.3368,,5,,,LagosID71361,USA
V100009462,,km2,0.8208,,7.6,,,LagosID7138,USA
V100009463,,km2,0.1992,,,,,LagosID7141,USA
V100009464,,km2,0.0469,1.1,2.3,,,LagosID7149,USA
V100009465,,km2,0.9829,6.7,14.3,,,LagosID7150,USA
V100009466,,km2,4.7475,11.5824,24.0792,,,LagosID7152,USA
V100009467,,km2,0.2883,5.1816,9.144,,,LagosID7158,USA
V100009468,,km2,0.1689,0.3048,7.9248,,,LagosID7159,USA
V100009469,,km2,0.9939,6.4,14,,,LagosID716,USA
V100009470,,km2,0.1937,,0.9144,,,LagosID7162,USA
V100009471,,km2,0.6883,1.6764,4.1453,,,LagosID7163,USA
V100009472,,km2,0.1549,1.524,4.572,,,LagosID7167,USA
V100009473,,km2,0.401,,,,,LagosID71675,USA
V100009474,,km2,0.9486,,11.2776,,,LagosID717,USA
V100009475,,km2,0.2767,,5.4864,,,LagosID7170,USA
V100009476,,km2,0.1944,1.2497,2.286,,,LagosID7172,USA
V100009477,,km2,0.1296,0.9144,1.8288,,,LagosID7174,USA
V100009478,,km2,0.0743,2.9,6.1,,,LagosID7176,USA
V100009479,,km2,0.071,1.0973,2.5298,,,LagosID7177,USA
V100009480,,km2,3.3305,,,,,LagosID7179,USA
V100009481,,km2,1.0797,,12.2,,,LagosID7180,USA
V100009482,,km2,0.5075,2.8956,,,,LagosID7185,USA
V100009483,,km2,1.6581,,23.1648,,,LagosID71996,USA
V100009484,,km2,0.3121,,,,,LagosID72,USA
V100009485,,km2,1.0334,,10.3632,,,LagosID720,USA
V100009486,,km2,0.1909,,,,,LagosID7201,USA
V100009487,,km2,0.3428,,10.668,,,LagosID72016,USA
V100009488,,km2,0.9726,,13.4,,,LagosID72054,USA
V100009489,,km2,0.0465,4.1,6.7,,,LagosID721,USA
V100009490,,km2,0.5047,,1.35,,,LagosID72107,USA
V100009491,,km2,0.1636,,,,,LagosID7216,USA
V100009492,,km2,0.1558,,,,,LagosID722,USA
V100009493,,km2,0.4743,,5.5,,,LagosID7221,USA
V100009494,,km2,0.6898,,13.1064,,,LagosID72329,USA
V100009495,,km2,0.1199,,5.1816,,,LagosID724,USA
V100009496,,km2,0.3459,,,,,LagosID7245,USA
V100009497,,km2,0.3977,1,,,,LagosID7249,USA
V100009498,,km2,0.1346,,1.6,,,LagosID72565,USA
V100009499,,km2,0.3547,,10.4,,,LagosID726,USA
V100009500,,km2,0.7042,,,,,LagosID7270,USA
V100009501,,km2,0.1276,,,,,LagosID7272,USA
V100009502,,km2,0.1473,4,8.5,,,LagosID728,USA
V100009503,,km2,1.5609,,,,,LagosID7284,USA
V100009504,,km2,0.5917,,,,,LagosID7286,USA
V100009505,,km2,0.0326,,,,,LagosID7288,USA
V100009506,,km2,0.2148,,,,,LagosID7289,USA
