uniqueID,StudyID,Year,Month,Lat,Lon,StudyLakeName,LakeCountry,Hydrolakes,GoogleName,UniqueLakeName,DataType
V100016220,1325,2009-2011,,27.725645,100.789125,Luguhu Lake,China,H0015431,NA,Lake4170,surveyed
V100016216,1325,2009-2011,,26.557095,100.675287,Chenghai Lake,China,H0015455,NA,Lake4172,surveyed
V100016223,1325,2009-2011,,24.909444,103.004444,Yangzonghai Lake,China,H0015494,NA,Lake4174,surveyed
V100016222,1325,2009-2011,,24.341853,102.787838,Xingyunhu Lake,China,H0015514,NA,Lake4175,surveyed
V100016221,1325,2009-2011,,24.15,102.783333,Qiluhu Lake,China,H0015519,NA,Lake4176,surveyed
V100016224,1325,2009-2011,,23.674094,102.569463,Yilonghu Lake,China,H0015535,NA,Lake4177,surveyed
V100016225,1334,2005,,40.105914,-86.038918,Morse Reservoir,United States of America,H0112158,NA,Lake5455,surveyed
V100016226,1334,2006,,40.105914,-86.038918,Morse Reservoir,United States of America,H0112158,NA,Lake5455,surveyed
V100016227,1334,2007,,40.105914,-86.038918,Morse Reservoir,United States of America,H0112158,NA,Lake5455,surveyed
V100016228,1334,2008,,40.105914,-86.038918,Morse Reservoir,United States of America,H0112158,NA,Lake5455,surveyed
V100016229,1334,2010,,40.105914,-86.038918,Morse Reservoir,United States of America,H0112158,NA,Lake5455,surveyed
V100016230,1340,2008,,43.352085,-77.513477,Lake Ontario,Canada,NA,NA,Lake1379,surveyed
V100016231,1342,2008,,43.352085,-77.513477,Lake Ontario,Canada,NA,NA,Lake1379,surveyed
V100016236,1346,2010,8,44.947,-109.591,Beartooth,United States of America,NA,NA,Lake1380,surveyed
V100016232,1346,2010,8,45.345,-110.041,Jasper,United States of America,NA,G+45.345-110.041,Lake3257,surveyed
V100016234,1346,2010,8,47.681,-113.952,Rainbow,United States of America,NA,G+47.681-113.953,Lake3493,surveyed
V100016233,1346,2010,8,47.372,-113.824,Glacier,United States of America,H1012809,NA,Lake5964,surveyed
V100016237,1346,2010,8,44.971,-109.572,Beauty,United States of America,H1041535,NA,Lake6889,surveyed
V100016235,1346,2010,8,44.948,-109.543,Island,United States of America,H1041710,NA,Lake6899,surveyed
V100016239,1350,2010,,39.9166,-85.945,Geist Reservoir,United States of America,NA,G_Geist Reservoir+39.924-085.964,Lake1757,surveyed
V100016240,1350,2010,,40.106,-86.038,Morse Reservoir,United States of America,H0112158,NA,Lake5455,surveyed
V100016238,1350,2010,,39.85,-86.305,Eagle Creek Reservoir,United States of America,H0112206,NA,Lake5461,surveyed
V100016241,1355,2001-2003,,42.8055,-79.904,Lake Erie,Canada,NA,G+43.002+079.992,Lake3052,surveyed
V100016242,1361,2005,,41.68,-82.4,Lake Erie,Canada,H0000009,NA,Lake1314,surveyed
V100016243,1365,2008,,43.41,-78.21,Lake Ontario,Canada,H0000007,NA,Lake1379,surveyed
V100016244,1365,2008,,43.33,-77.55,Lake Ontario,Canada,H0000007,NA,Lake1379,surveyed
V100016245,1365,2008,,43.77,-76.35,Lake Ontario,Canada,H0000007,NA,Lake1379,surveyed
V100016450,1365,2008,5,43.41,-78.21,Lake Ontario,Canada,H0000007,NA,Lake1379,surveyed
V100016451,1365,2008,8,43.41,-78.21,Lake Ontario,Canada,H0000007,NA,Lake1379,surveyed
V100016452,1365,2008,6,43.33,-77.55,Lake Ontario,Canada,H0000007,NA,Lake1379,surveyed
V100016453,1365,2008,8,43.33,-77.55,Lake Ontario,Canada,H0000007,NA,Lake1379,surveyed
V100016454,1365,2008,6,43.77,-76.35,Lake Ontario,Canada,H0000007,NA,Lake1379,surveyed
V100016455,1365,2008,8,43.77,-76.35,Lake Ontario,Canada,H0000007,NA,Lake1379,surveyed
V100016246,1373,2005,,41.25,-82.75,Lake Erie,Canada,NA,G+41.215-082.775,Lake2865,surveyed
V100016247,1373,2005,,41.5,-82,Lake Erie,Canada,NA,G+41.429-081.972,Lake2904,surveyed
V100016248,1373,2005,,42,-81.25,Lake Erie,Canada,H0000009,NA,Lake1314,surveyed
V100016250,1376,2009,8,31.11,119.92,Lake Taihu,China,NA,G+31.069+119.935,Lake2521,surveyed
V100016258,1376,2010,8,31.11,119.92,Lake Taihu,China,NA,G+31.069+119.935,Lake2521,surveyed
V100016457,1376,2009,8,31.11,119.92,Lake Taihu,China,NA,G+31.069+119.935,Lake2521,surveyed
V100016465,1376,2010,8,31.11,119.92,Lake Taihu,China,NA,G+31.069+119.935,Lake2521,surveyed
V100016249,1376,2009,8,31.224,119.882,Lake Taihu,China,NA,G+31.350+119.879,Lake2524,surveyed
V100016257,1376,2010,8,31.224,119.882,Lake Taihu,China,NA,G+31.350+119.879,Lake2524,surveyed
V100016456,1376,2009,8,31.224,119.882,Lake Taihu,China,NA,G+31.350+119.879,Lake2524,surveyed
V100016464,1376,2010,8,31.224,119.882,Lake Taihu,China,NA,G+31.350+119.879,Lake2524,surveyed
V100016256,1376,2009,8,31.39,119.958,Lake Taihu,China,NA,G+31.400+119.962,Lake2525,surveyed
V100016264,1376,2010,8,31.39,119.958,Lake Taihu,China,NA,G+31.400+119.962,Lake2525,surveyed
V100016463,1376,2009,8,31.39,119.958,Lake Taihu,China,NA,G+31.400+119.962,Lake2525,surveyed
V100016471,1376,2010,8,31.39,119.958,Lake Taihu,China,NA,G+31.400+119.962,Lake2525,surveyed
V100016254,1376,2009,8,31.424,120.092,Lake Taihu,China,NA,G+31.427+120.098,Lake2526,surveyed
V100016262,1376,2010,8,31.424,120.092,Lake Taihu,China,NA,G+31.427+120.098,Lake2526,surveyed
V100016461,1376,2009,8,31.424,120.092,Lake Taihu,China,NA,G+31.427+120.098,Lake2526,surveyed
V100016469,1376,2010,8,31.424,120.092,Lake Taihu,China,NA,G+31.427+120.098,Lake2526,surveyed
V100016251,1376,2009,8,30.994,120.065,Lake Taihu,China,H0000148,NA,Lake3713,surveyed
V100016252,1376,2009,8,31.193,120.045,Lake Taihu,China,H0000148,NA,Lake3713,surveyed
V100016253,1376,2009,8,31.31,120.083,Lake Taihu,China,H0000148,NA,Lake3713,surveyed
V100016255,1376,2009,8,31.355,120.208,Lake Taihu,China,H0000148,NA,Lake3713,surveyed
V100016259,1376,2010,8,30.994,120.065,Lake Taihu,China,H0000148,NA,Lake3713,surveyed
V100016260,1376,2010,8,31.193,120.045,Lake Taihu,China,H0000148,NA,Lake3713,surveyed
V100016261,1376,2010,8,31.31,120.083,Lake Taihu,China,H0000148,NA,Lake3713,surveyed
V100016263,1376,2010,8,31.355,120.208,Lake Taihu,China,H0000148,NA,Lake3713,surveyed
V100016458,1376,2009,8,30.994,120.065,Lake Taihu,China,H0000148,NA,Lake3713,surveyed
V100016459,1376,2009,8,31.193,120.045,Lake Taihu,China,H0000148,NA,Lake3713,surveyed
V100016460,1376,2009,8,31.31,120.083,Lake Taihu,China,H0000148,NA,Lake3713,surveyed
V100016462,1376,2009,8,31.355,120.208,Lake Taihu,China,H0000148,NA,Lake3713,surveyed
V100016466,1376,2010,8,30.994,120.065,Lake Taihu,China,H0000148,NA,Lake3713,surveyed
V100016467,1376,2010,8,31.193,120.045,Lake Taihu,China,H0000148,NA,Lake3713,surveyed
V100016468,1376,2010,8,31.31,120.083,Lake Taihu,China,H0000148,NA,Lake3713,surveyed
V100016470,1376,2010,8,31.355,120.208,Lake Taihu,China,H0000148,NA,Lake3713,surveyed
V100016265,1377,2010,,31.25,120.15,Lake Taihu,China,H0000148,NA,Lake3713,surveyed
V100016472,1377,2010,5,31.25,120.15,Lake Taihu,China,H0000148,NA,Lake3713,surveyed
V100016475,1377,2010,8,31.25,120.15,Lake Taihu,China,H0000148,NA,Lake3713,surveyed
V100016266,1377,2009,,31.5,117.55,Lake Chaohu,China,H0001430,NA,Lake3872,surveyed
V100016473,1377,2009,6,31.5,117.55,Lake Chaohu,China,H0001430,NA,Lake3872,surveyed
V100016267,1377,2009,,24.83,102.71,Lake Dianchi,China,H0001483,NA,Lake3888,surveyed
V100016474,1377,2009,9,24.83,102.71,Lake Dianchi,China,H0001483,NA,Lake3888,surveyed
V100016269,1390,2010,,31.11,119.92,Lake Taihu,China,NA,G+31.069+119.935,Lake2521,surveyed
V100016268,1390,2010,,31.39,119.958,Lake Taihu,China,NA,G+31.400+119.962,Lake2525,surveyed
V100016270,1390,2010,,31.663,117.33,Lake Chaohu,China,H0001430,NA,Lake3872,surveyed
V100016271,1390,2010,,31.593,117.825,Lake Chaohu,China,H0001430,NA,Lake3872,surveyed
V100016291,1391,2006-2010,,61.24,-94.11,0,Canada,NA,G_Kevin308+61.192-094.640,Lake1906,surveyed
V100016293,1391,2006-2010,,61.25,-94.16,0,Canada,NA,G_Kevin309+61.192-094.640,Lake1907,surveyed
V100016294,1391,2006-2010,,61.25,-94.14,0,Canada,NA,G_Kevin310+61.192-094.640,Lake1908,surveyed
V100016292,1391,2006-2010,,61.25,-94.12,0,Canada,NA,G_Kevin311+61.192-094.640,Lake1909,surveyed
V100016297,1391,2006-2010,,61.26,-94.18,0,Canada,NA,G_Kevin312+61.192-094.640,Lake1910,surveyed
V100016296,1391,2006-2010,,61.26,-94.15,0,Canada,NA,G_Kevin313+61.192-094.640,Lake1911,surveyed
V100016295,1391,2006-2010,,61.26,-94.14,0,Canada,NA,G_Kevin314+61.192-094.640,Lake1912,surveyed
V100016299,1391,2006-2010,,61.27,-94.23,0,Canada,NA,G_Kevin315+61.192-094.640,Lake1913,surveyed
V100016300,1391,2006-2010,,61.28,-94.11,0,Canada,NA,G_Kevin316+61.192-094.640,Lake1914,surveyed
V100016304,1391,2006-2010,,61.29,-94.35,0,Canada,NA,G_Kevin317+61.192-094.640,Lake1915,surveyed
V100016309,1391,2006-2010,,61.32,-94.49,0,Canada,NA,G_Kevin318+61.192-094.640,Lake1916,surveyed
V100016310,1391,2006-2010,,61.32,-94.47,0,Canada,NA,G_Kevin319+61.192-094.640,Lake1917,surveyed
V100016308,1391,2006-2010,,61.32,-94.46,0,Canada,NA,G_Kevin320+61.192-094.640,Lake1918,surveyed
V100016313,1391,2006-2010,,62.85,-92.25,0,Canada,NA,G_Kevin321+62.897-092.185,Lake1919,surveyed
V100016315,1391,2006-2010,,62.86,-92.23,0,Canada,NA,G_Kevin322+62.897-092.185,Lake1920,surveyed
V100016318,1391,2006-2010,,62.87,-92.19,0,Canada,NA,G_Kevin323+62.897-092.185,Lake1921,surveyed
V100016320,1391,2006-2010,,62.87,-92.18,0,Canada,NA,G_Kevin324+62.897-092.185,Lake1922,surveyed
V100016316,1391,2006-2010,,62.87,-92.17,0,Canada,NA,G_Kevin325+62.897-092.185,Lake1923,surveyed
V100016322,1391,2006-2010,,62.89,-92.2,0,Canada,NA,G_Kevin326+62.897-092.185,Lake1924,surveyed
V100016321,1391,2006-2010,,62.89,-92.18,0,Canada,NA,G_Kevin327+62.897-092.185,Lake1925,surveyed
V100016323,1391,2006-2010,,62.9,-92.21,0,Canada,NA,G_Kevin328+62.897-092.185,Lake1926,surveyed
V100016330,1391,2006-2010,,63.59,-68.75,0,Canada,NA,G_Kevin329+63.747-068.489,Lake1927,surveyed
V100016331,1391,2006-2010,,63.76,-68.45,0,Canada,NA,G_Kevin330+63.747-068.489,Lake1928,surveyed
V100016332,1391,2006-2010,,63.77,-68.53,0,Canada,NA,G_Kevin331+63.759-068.503,Lake1929,surveyed
V100016336,1391,2006-2010,,63.78,-68.56,0,Canada,NA,G_Kevin332+63.759-068.503,Lake1930,surveyed
V100016335,1391,2006-2010,,63.78,-68.55,0,Canada,NA,G_Kevin333+63.759-068.503,Lake1931,surveyed
V100016334,1391,2006-2010,,63.78,-68.54,0,Canada,NA,G_Kevin334+63.759-068.503,Lake1932,surveyed
V100016339,1391,2006-2010,,63.79,-68.55,0,Canada,NA,G_Kevin335+63.759-068.503,Lake1933,surveyed
V100016337,1391,2006-2010,,63.79,-68.54,0,Canada,NA,G_Kevin336+63.759-068.503,Lake1934,surveyed
V100016338,1391,2006-2010,,63.79,-68.53,0,Canada,NA,G_Kevin337+63.759-068.503,Lake1935,surveyed
V100016342,1391,2006-2010,,63.8,-68.56,0,Canada,NA,G_Kevin338+63.759-068.503,Lake1936,surveyed
V100016340,1391,2006-2010,,63.8,-68.55,0,Canada,NA,G_Kevin339+63.759-068.503,Lake1937,surveyed
V100016341,1391,2006-2010,,63.8,-68.53,0,Canada,NA,G_Kevin340+63.759-068.503,Lake1938,surveyed
V100016343,1391,2006-2010,,63.81,-68.58,0,Canada,NA,G_Kevin341+63.759-068.503,Lake1939,surveyed
V100016344,1391,2006-2010,,63.81,-68.56,0,Canada,NA,G_Kevin342+63.759-068.503,Lake1940,surveyed
V100016346,1391,2006-2010,,64.33,-95.9,0,Canada,NA,G_Kevin343+64.320-095.960,Lake1941,surveyed
V100016351,1391,2006-2010,,64.34,-95.99,0,Canada,NA,G_Kevin344+64.320-095.960,Lake1942,surveyed
V100016349,1391,2006-2010,,64.34,-95.91,0,Canada,NA,G_Kevin345+64.320-095.960,Lake1943,surveyed
V100016350,1391,2006-2010,,64.34,-95.9,0,Canada,NA,G_Kevin346+64.320-095.960,Lake1944,surveyed
V100016354,1391,2006-2010,,64.35,-96.01,0,Canada,NA,G_Kevin347+64.320-095.960,Lake1945,surveyed
V100016353,1391,2006-2010,,64.35,-95.93,0,Canada,NA,G_Kevin348+64.320-095.960,Lake1946,surveyed
V100016352,1391,2006-2010,,64.35,-95.91,0,Canada,NA,G_Kevin349+64.320-095.960,Lake1947,surveyed
V100016356,1391,2006-2010,,64.4,-96.03,0,Canada,NA,G_Kevin350+64.320-095.960,Lake1948,surveyed
V100016355,1391,2006-2010,,64.4,-96.01,0,Canada,NA,G_Kevin351+64.320-095.960,Lake1949,surveyed
V100016357,1391,2006-2010,,64.41,-96.03,0,Canada,NA,G_Kevin352+64.320-095.960,Lake1950,surveyed
V100016358,1391,2006-2010,,64.45,-96.07,0,Canada,NA,G_Kevin353+64.499-095.958,Lake1951,surveyed
V100016359,1391,2006-2010,,64.46,-96.08,0,Canada,NA,G_Kevin354+64.499-095.958,Lake1952,surveyed
V100016361,1391,2006-2010,,64.51,-96.14,0,Canada,NA,G_Kevin355+64.499-095.958,Lake1953,surveyed
V100016362,1391,2006-2010,,64.52,-96.16,0,Canada,NA,G_Kevin356+64.592-096.073,Lake1954,surveyed
V100016363,1391,2006-2010,,64.55,-96.21,0,Canada,NA,G_Kevin357+64.592-096.073,Lake1955,surveyed
V100016365,1391,2006-2010,,64.57,-96.22,0,Canada,NA,G_Kevin358+64.592-096.073,Lake1956,surveyed
V100016367,1391,2006-2010,,64.58,-96.27,0,Canada,NA,G_Kevin359+64.592-096.073,Lake1957,surveyed
V100016369,1391,2006-2010,,66.53,-86.22,0,Canada,NA,G_Kevin360+66.617-086.467,Lake1958,surveyed
V100016372,1391,2006-2010,,66.55,-86.31,0,Canada,NA,G_Kevin361+66.617-086.467,Lake1959,surveyed
V100016371,1391,2006-2010,,66.55,-86.28,0,Canada,NA,G_Kevin362+66.617-086.467,Lake1960,surveyed
V100016370,1391,2006-2010,,66.55,-86.26,0,Canada,NA,G_Kevin363+66.617-086.467,Lake1961,surveyed
V100016373,1391,2006-2010,,66.56,-86.28,0,Canada,NA,G_Kevin364+66.617-086.467,Lake1962,surveyed
V100016374,1391,2006-2010,,66.58,-86.32,0,Canada,NA,G_Kevin365+66.617-086.467,Lake1963,surveyed
V100016277,1391,2006-2010,,59.73,-96.97,0,Canada,NA,G_Kitchen Lake+59.719-096.990,Lake1990,surveyed
V100016278,1391,2006-2010,,59.73,-96.96,0,Canada,NA,G_Kitchen Lake+59.719-096.990,Lake1990,surveyed
V100016288,1391,2006-2010,,60.45,-95.7,0,Canada,NA,G+60.374-095.688,Lake3577,surveyed
V100016311,1391,2006-2010,,62.84,-92.18,0,Canada,NA,G+62.817-092.145,Lake3578,surveyed
V100016327,1391,2006-2010,,62.92,-92.18,0,Canada,NA,G+62.919-092.183,Lake3579,surveyed
V100016377,1391,2006-2010,,70.48,-68.63,0,Canada,NA,G+70.417-070.167,Lake3600,surveyed
V100016345,1391,2006-2010,,64.24,-95.99,0,Canada,H0000025,NA,Lake3643,surveyed
V100016286,1391,2006-2010,,60.27,-95.62,0,Canada,H0004665,NA,Lake3920,surveyed
V100016285,1391,2006-2010,,60.21,-96.14,0,Canada,H0004674,NA,Lake3921,surveyed
V100016276,1391,2006-2010,,59.67,-95.43,0,Canada,H0004881,NA,Lake3922,surveyed
V100016273,1391,2006-2010,,59.27,-95.86,0,Canada,H0004980,NA,Lake3923,surveyed
V100016376,1391,2006-2010,,70.47,-68.47,0,Canada,H0021465,NA,Lake4193,surveyed
V100016333,1391,2006-2010,,63.78,-68.44,0,Canada,H0047336,NA,Lake4202,surveyed
V100016329,1391,2006-2010,,62.92,-92.16,0,Canada,H0050370,NA,Lake4203,surveyed
V100016328,1391,2006-2010,,62.92,-92.23,0,Canada,H0050436,NA,Lake4204,surveyed
V100016307,1391,2006-2010,,61.31,-94.18,0,Canada,H0056082,NA,Lake4205,surveyed
V100016303,1391,2006-2010,,61.28,-94.27,0,Canada,H0056142,NA,Lake4206,surveyed
V100016306,1391,2006-2010,,61.29,-94.13,0,Canada,H0056145,NA,Lake4207,surveyed
V100016302,1391,2006-2010,,61.28,-94.32,0,Canada,H0056171,NA,Lake4208,surveyed
V100016298,1391,2006-2010,,61.27,-94.24,0,Canada,H0056215,NA,Lake4209,surveyed
V100016290,1391,2006-2010,,61.24,-94.19,0,Canada,H0056280,NA,Lake4210,surveyed
V100016289,1391,2006-2010,,61.15,-94.12,0,Canada,H0056715,NA,Lake4211,surveyed
V100016287,1391,2006-2010,,60.44,-95.69,0,Canada,H0059500,NA,Lake4212,surveyed
V100016284,1391,2006-2010,,60.16,-96.21,0,Canada,H0060521,NA,Lake4213,surveyed
V100016283,1391,2006-2010,,60.15,-96.57,0,Canada,H0060666,NA,Lake4214,surveyed
V100016282,1391,2006-2010,,60.03,-97.28,0,Canada,H0061129,NA,Lake4215,surveyed
V100016280,1391,2006-2010,,59.92,-96.51,0,Canada,H0061612,NA,Lake4216,surveyed
V100016279,1391,2006-2010,,59.79,-96.49,0,Canada,H0062143,NA,Lake4217,surveyed
V100016275,1391,2006-2010,,59.41,-95.41,0,Canada,H0063765,NA,Lake4218,surveyed
V100016274,1391,2006-2010,,59.34,-97.52,0,Canada,H0064119,NA,Lake4219,surveyed
V100016375,1391,2006-2010,,70.46,-68.51,0,Canada,H0227096,NA,Lake5713,surveyed
V100016368,1391,2006-2010,,64.61,-96.28,0,Canada,H0469815,NA,Lake5717,surveyed
V100016366,1391,2006-2010,,64.57,-96.25,0,Canada,H0471773,NA,Lake5718,surveyed
V100016364,1391,2006-2010,,64.56,-96.22,0,Canada,H0472200,NA,Lake5719,surveyed
V100016360,1391,2006-2010,,64.46,-96.09,0,Canada,H0476635,NA,Lake5720,surveyed
V100016347,1391,2006-2010,,64.34,-95.97,0,Canada,H0481372,NA,Lake5721,surveyed
V100016348,1391,2006-2010,,64.34,-95.94,0,Canada,H0481541,NA,Lake5722,surveyed
V100016325,1391,2006-2010,,62.91,-92.22,0,Canada,H0536911,NA,Lake5724,surveyed
V100016326,1391,2006-2010,,62.91,-92.16,0,Canada,H0537013,NA,Lake5725,surveyed
V100016324,1391,2006-2010,,62.9,-92.28,0,Canada,H0537163,NA,Lake5726,surveyed
V100016319,1391,2006-2010,,62.87,-92.25,0,Canada,H0538545,NA,Lake5727,surveyed
V100016317,1391,2006-2010,,62.87,-92.21,0,Canada,H0538661,NA,Lake5728,surveyed
V100016314,1391,2006-2010,,62.86,-92.29,0,Canada,H0538898,NA,Lake5729,surveyed
V100016312,1391,2006-2010,,62.84,-92.22,0,Canada,H0539604,NA,Lake5730,surveyed
V100016305,1391,2006-2010,,61.29,-94.38,0,Canada,H0597382,NA,Lake5731,surveyed
V100016301,1391,2006-2010,,61.28,-94.23,0,Canada,H0597864,NA,Lake5732,surveyed
V100016281,1391,2006-2010,,59.93,-96.51,0,Canada,H0649949,NA,Lake5733,surveyed
V100016272,1391,2006-2010,,59.23,-97.89,0,Canada,H0677359,NA,Lake5734,surveyed
V100016382,1403,2009,,46.839,17.731,L. Balaton,Hungary,NA,NA,Lake1381,surveyed
V100016380,1403,2009,,56.033,9.65,L. Væng,Denmark,NA,G_VÐ“Â¦ngsÐ“Ñ‘+56.036+009.655,Lake2389,surveyed
V100016379,1403,2008,,47.571,20.629,L. Tisza,Hungary,H0001244,NA,Lake3838,surveyed
V100016378,1403,2009,,56.255,9.807,L. Søbygaard,Denmark,H1309274,NA,Lake8274,surveyed
V100016381,1403,2007,,62.239,25.772,Lake Jyv?sj?rvi,Finland,L. JyvÃ¤sjÃ¤rvi_+62.239+025.772,Lake Jyv?sj?rvi_+62.239+025.772,Lake8416,surveyed
V100016383,1405,2009,,36.051,140.378,Lake Kasumigaura,Japan,H0001361,NA,Lake3864,surveyed
V100016384,1405,2010,,36.051,140.378,Lake Kasumigaura,Japan,H0001361,NA,Lake3864,surveyed
V100016480,1405,2009,8,36.051,140.378,Lake Kasumigaura,Japan,H0001361,NA,Lake3864,surveyed
V100016481,1405,2009,9,36.051,140.378,Lake Kasumigaura,Japan,H0001361,NA,Lake3864,surveyed
V100016482,1405,2009,10,36.051,140.378,Lake Kasumigaura,Japan,H0001361,NA,Lake3864,surveyed
V100016483,1405,2009,12,36.051,140.378,Lake Kasumigaura,Japan,H0001361,NA,Lake3864,surveyed
V100016484,1405,2010,1,36.051,140.378,Lake Kasumigaura,Japan,H0001361,NA,Lake3864,surveyed
V100016485,1405,2010,2,36.051,140.378,Lake Kasumigaura,Japan,H0001361,NA,Lake3864,surveyed
V100016486,1405,2010,3,36.051,140.378,Lake Kasumigaura,Japan,H0001361,NA,Lake3864,surveyed
V100016487,1405,2010,4,36.051,140.378,Lake Kasumigaura,Japan,H0001361,NA,Lake3864,surveyed
V100016488,1405,2010,5,36.051,140.378,Lake Kasumigaura,Japan,H0001361,NA,Lake3864,surveyed
V100016489,1405,2010,6,36.051,140.378,Lake Kasumigaura,Japan,H0001361,NA,Lake3864,surveyed
V100016490,1420,2008,12,8.694,39.003,Lake Arenguade,Ethiopia,NA,NA,Lake1382,surveyed
V100016491,1420,2009,9,8.694,39.003,Lake Arenguade,Ethiopia,NA,NA,Lake1382,surveyed
V100016502,1436,2010,7,58.03104,-93.65635,WAP10-P,Canada,NA,G_Kevin018+58.220-093.729,Lake1834,surveyed
V100016501,1436,2010,7,58.04564,-93.65352,WAP10-N,Canada,NA,G_Kevin019+58.220-093.729,Lake1835,surveyed
V100016495,1436,2010,7,58.34246,-93.26108,WAP10-G,Canada,NA,G_Kevin020+58.346-093.331,Lake1836,surveyed
V100016498,1436,2010,7,58.3509,-93.23186,WAP10-K,Canada,NA,G_Kevin021+58.346-093.331,Lake1837,surveyed
V100016497,1436,2010,7,58.38516,-93.34488,WAP10-J,Canada,NA,G_Kevin022+58.393-093.389,Lake1838,surveyed
V100016492,1436,2010,7,58.40602,-93.26443,WAP10-C,Canada,NA,G_Kevin023+58.393-093.389,Lake1839,surveyed
V100016494,1436,2010,7,58.6694,-93.1989,WAP10-DD,Canada,NA,G+58.591-094.055,Lake3576,surveyed
V100016499,1436,2010,7,58.66088,-93.21593,WAP10-L,Canada,H0066483,NA,Lake4220,surveyed
V100016503,1436,2010,7,58.39369,-93.38201,WAP10-Q,Canada,H0067523,NA,Lake4221,surveyed
V100016496,1436,2010,7,58.34165,-93.29168,WAP10-I,Canada,H0067641,NA,Lake4222,surveyed
V100016493,1436,2010,7,58.6704,-93.188,WAP10-CC,Canada,H0695993,NA,Lake5735,surveyed
V100016500,1436,2010,7,58.6568,-93.187,WAP10-M,Canada,H0696633,NA,Lake5736,surveyed
V100016505,1440,2001,8,44.322,-97.111,Brush,United States of America,NA,NA,Lake1383,surveyed
V100016507,1440,2001,8,44.445,-97.002,West Oakwood,United States of America,NA,G+44.441-097.006,Lake3153,surveyed
V100016506,1440,2001,8,44.44,-96.97,East Oakwood,United States of America,H0110232,NA,Lake5063,surveyed
V100016504,1440,2001,8,44.266,-97.069,Sinai,United States of America,H0110408,NA,Lake5105,surveyed
V100016508,1474,1992,,60.87,31.51,Lake Ladoga,Russia,H0000010,NA,Lake3631,surveyed
V100016509,1474,1993,,60.87,31.51,Lake Ladoga,Russia,H0000010,NA,Lake3631,surveyed
V100016510,1474,1994,,60.87,31.51,Lake Ladoga,Russia,H0000010,NA,Lake3631,surveyed
V100016511,1474,1995,,60.87,31.51,Lake Ladoga,Russia,H0000010,NA,Lake3631,surveyed
V100016512,1474,1996,,60.87,31.51,Lake Ladoga,Russia,H0000010,NA,Lake3631,surveyed
V100016513,1474,1997,,60.87,31.51,Lake Ladoga,Russia,H0000010,NA,Lake3631,surveyed
V100016514,1474,1998,,60.87,31.51,Lake Ladoga,Russia,H0000010,NA,Lake3631,surveyed
V100016515,1474,1999,,60.87,31.51,Lake Ladoga,Russia,H0000010,NA,Lake3631,surveyed
V100016516,1474,2000,,60.87,31.51,Lake Ladoga,Russia,H0000010,NA,Lake3631,surveyed
V100016517,1474,2001,,60.87,31.51,Lake Ladoga,Russia,H0000010,NA,Lake3631,surveyed
V100016518,1474,2003,,60.87,31.51,Lake Ladoga,Russia,H0000010,NA,Lake3631,surveyed
V100016519,1474,2005,,60.87,31.51,Lake Ladoga,Russia,H0000010,NA,Lake3631,surveyed
V100016520,1474,2006,,60.87,31.51,Lake Ladoga,Russia,H0000010,NA,Lake3631,surveyed
